3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,3.9959,
